#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type
science,TESS,SPOC,Photometer,TESS,TESS,Optical,391948920,,tess2021065132309-s0036-0000000391948920-0207-a_fast,79.2488207970438,-78.2889720479237,3,59280.4016654051,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,391925969,,tess2021065132309-s0036-0000000391925969-0207-a_fast,107.756388028199,-75.1677927373732,3,59280.4023774306,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,391892593,,tess2021065132309-s0036-0000000391892593-0207-a_fast,115.455262335015,-68.0284310712653,3,59280.4029792014,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,391871179,,tess2021065132309-s0036-0000000391871179-0207-a_fast,174.774977677111,-13.4147243288151,3,59280.4075724537,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,391843498,,tess2021065132309-s0036-0000000391843498-0207-a_fast,160.407952194199,-14.6048472642908,3,59280.4075314815,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,391825813,,tess2021065132309-s0036-0000000391825813-0207-a_fast,160.220442886962,-13.2927982382274,3,59280.4075725579,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,391550834,,tess2021065132309-s0036-0000000391550834-0207-a_fast,138.889307526748,-51.9005505561093,3,59280.4048409375,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,389924075,,tess2021065132309-s0036-0000000389924075-0207-a_fast,87.8743441849086,-70.9917864787452,3,59280.4019836227,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,389920950,,tess2021065132309-s0036-0000000389920950-0207-a_fast,87.7523943725767,-69.9025074708779,3,59280.4020012037,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,389669796,,tess2021065132309-s0036-0000000389669796-0207-a_fast,86.8994560034352,-69.3665349174412,3,59280.4019820718,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,389570470,,tess2021065132309-s0036-0000000389570470-0207-a_fast,86.4298485867943,-67.8644364812808,3,59280.4019922685,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,388624270,,tess2021065132309-s0036-0000000388624270-0207-a_fast,125.43430593661,-51.7594151051324,3,59280.4043677315,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,388182039,,tess2021065132309-s0036-0000000388182039-0207-a_fast,105.648416229773,-75.1477130101918,3,59280.4023310764,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,388131027,,tess2021065132309-s0036-0000000388131027-0207-a_fast,65.3613875950601,-69.6156740351217,3,59280.4012290741,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,386855764,,tess2021065132309-s0036-0000000386855764-0207-a_fast,139.997269588983,-57.1670669895415,3,59280.4044632292,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,386676612,,tess2021065132309-s0036-0000000386676612-0207-a_fast,177.214191164424,-15.5517429286785,3,59280.4074655671,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,386675211,,tess2021065132309-s0036-0000000386675211-0207-a_fast,176.984724193967,-17.5262799870643,3,59280.4073958449,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,386653873,,tess2021065132309-s0036-0000000386653873-0207-a_fast,139.733377124815,-57.0737286523595,3,59280.4044639583,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,386642921,,tess2021065132309-s0036-0000000386642921-0207-a_fast,176.872275184493,-16.0941965655972,3,59280.4074514352,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,385624852,,tess2021065132309-s0036-0000000385624852-0207-a_fast,138.402358607478,-55.1979711040954,3,59280.4045756829,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,385331518,,tess2021065132309-s0036-0000000385331518-0207-a_fast,181.734548536608,-13.8980672346707,3,59280.407431794,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,385224945,,tess2021065132309-s0036-0000000385224945-0207-a_fast,137.734229754838,-57.6655066991997,3,59280.4043655787,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,384956142,,tess2021065132309-s0036-0000000384956142-0207-a_fast,137.268734949643,-59.5572750512215,3,59280.4042039352,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,384549882,,tess2021065132309-s0036-0000000384549882-0207-a_fast,136.5277834555,-54.9039529004948,3,59280.4045439931,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,383946834,,tess2021065132309-s0036-0000000383946834-0207-a_fast,135.468477222407,-56.8411748754955,3,59280.4043657407,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,383658034,,tess2021065132309-s0036-0000000383658034-0207-a_fast,135.059748721358,-54.2590188796372,3,59280.4045472569,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382969293,,tess2021065132309-s0036-0000000382969293-0207-a_fast,133.799091911744,-54.965767398751,3,59280.4044551042,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382575967,,tess2021065132309-s0036-0000000382575967-0207-a_fast,118.222707624574,-60.7860657346274,3,59280.40351,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382303117,,tess2021065132309-s0036-0000000382303117-0207-a_fast,83.2782705371559,-56.0648267655925,3,59280.4020282407,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382256692,,tess2021065132309-s0036-0000000382256692-0207-a_fast,82.3691044953088,-58.9128291659983,3,59280.4019432639,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382200986,,tess2021065132309-s0036-0000000382200986-0207-a_fast,81.8187055759389,-54.9461737403595,3,59280.4019594097,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382198673,,tess2021065132309-s0036-0000000382198673-0207-a_fast,81.5634273753358,-59.1925427754505,3,59280.4018986111,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382146576,,tess2021065132309-s0036-0000000382146576-0207-a_fast,80.4808216906339,-54.5082195667637,3,59280.4018865625,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382145521,,tess2021065132309-s0036-0000000382145521-0207-a_fast,80.3225381512308,-56.2453586108975,3,59280.4018614005,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382043650,,tess2021065132309-s0036-0000000382043650-0207-a_fast,79.1911398864934,-54.1713379432388,3,59280.4018140625,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,382042960,,tess2021065132309-s0036-0000000382042960-0207-a_fast,79.0501174509215,-56.0113796897154,3,59280.4017921644,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,381978020,,tess2021065132309-s0036-0000000381978020-0207-a_fast,77.5356841436346,-54.2778846477994,3,59280.4017162037,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,381949410,,tess2021065132309-s0036-0000000381949410-0207-a_fast,76.5433088877842,-58.4746572451471,3,59280.4016430208,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,381949148,,tess2021065132309-s0036-0000000381949148-0207-a_fast,76.4473848063523,-57.5538326105173,3,59280.4016408796,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,381949122,,tess2021065132309-s0036-0000000381949122-0207-a_fast,76.3777340760382,-57.4727024831545,3,59280.4016373843,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,380166702,,tess2021065132309-s0036-0000000380166702-0207-a_fast,175.938425105519,-5.87301313727399,3,59280.4077522917,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,377493375,,tess2021065132309-s0036-0000000377493375-0207-a_fast,154.468454252633,-60.7916751521907,3,59280.4044160069,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,376349330,,tess2021065132309-s0036-0000000376349330-0207-a_fast,152.950908901479,-63.8227415481951,3,59280.4041250463,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,376027411,,tess2021065132309-s0036-0000000376027411-0207-a_fast,152.505766897525,-65.2588899425618,3,59280.4039885532,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,375965538,,tess2021065132309-s0036-0000000375965538-0207-a_fast,152.524462081277,-63.7714844702962,3,59280.4041248611,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,375475496,,tess2021065132309-s0036-0000000375475496-0207-a_fast,152.350796251711,-45.7159583766156,3,59280.4056526273,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,375225453,,tess2021065132309-s0036-0000000375225453-0207-a_fast,133.827009077003,-73.173389748593,3,59280.4030270833,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,375064476,,tess2021065132309-s0036-0000000375064476-0207-a_fast,100.316529178478,-64.3596605298974,3,59280.4026334606,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,375063320,,tess2021065132309-s0036-0000000375063320-0207-a_fast,100.37514747564,-65.4686862065292,3,59280.4025924074,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,375034557,,tess2021065132309-s0036-0000000375034557-0207-a_fast,99.5015669957589,-61.5333616074739,3,59280.4027068171,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,374997123,,tess2021065132309-s0036-0000000374997123-0207-a_fast,99.2246909913709,-63.0793753772987,3,59280.4026372338,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,374829238,,tess2021065132309-s0036-0000000374829238-0207-a_fast,88.3374489568932,-65.6339403024196,3,59280.4021095949,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,373604254,,tess2021065132309-s0036-0000000373604254-0207-a_fast,81.1832576950912,-67.8974344364769,3,59280.4017947222,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,372914091,,tess2021065132309-s0036-0000000372914091-0207-a_fast,119.445477273125,-60.3030698795301,3,59280.403585706,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,372848396,,tess2021065132309-s0036-0000000372848396-0207-a_fast,67.7019907628889,-57.4500238450533,3,59280.4011715741,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,372448825,,tess2021065132309-s0036-0000000372448825-0207-a_fast,151.357563957577,-66.1523110075564,3,59280.403893588,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,372091627,,tess2021065132309-s0036-0000000372091627-0207-a_fast,149.728923394771,-66.8861614593311,3,59280.4038071644,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,371243284,,tess2021065132309-s0036-0000000371243284-0207-a_fast,146.899858303035,-68.0555716987452,3,59280.4036646412,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,371188886,,tess2021065132309-s0036-0000000371188886-0207-a_fast,146.397860755439,-66.6866848401327,3,59280.4037810417,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,370955883,,tess2021065132309-s0036-0000000370955883-0207-a_fast,145.693091845121,-68.8850010585643,3,59280.4035740625,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,370745311,,tess2021065132309-s0036-0000000370745311-0207-a_fast,144.581933139333,-67.5052011801051,3,59280.4036812384,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,370227221,,tess2021065132309-s0036-0000000370227221-0207-a_fast,85.5472191607897,-74.5674653593421,3,59280.4965287847,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,370139723,,tess2021065132309-s0036-0000000370139723-0207-a_fast,73.372627103655,-77.5363999165994,3,59280.4015417477,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,370138769,,tess2021065132309-s0036-0000000370138769-0207-a_fast,48.5668351016448,-74.8864323842627,3,59280.4009112963,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,370101728,,tess2021065132309-s0036-0000000370101728-0207-a_fast,69.9916435305162,-71.5056126122073,3,59280.4014063542,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,364592454,,tess2021065132309-s0036-0000000364592454-0207-a_fast,86.1913380009913,-72.6625096054138,3,59280.4019007639,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,364588606,,tess2021065132309-s0036-0000000364588606-0207-a_fast,85.0678358375142,-76.3861602828332,3,59280.4018115741,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,364588501,,tess2021065132309-s0036-0000000364588501-0207-a_fast,85.40246857856,-76.0728085681213,3,59280.4018242708,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,364540782,,tess2021065132309-s0036-0000000364540782-0207-a_fast,85.2322796112717,-72.274540101896,3,59280.4018783449,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,364395234,,tess2021065132309-s0036-0000000364395234-0207-a_fast,116.501420319067,-61.8799060722446,3,59280.4033797685,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,364326091,,tess2021065132309-s0036-0000000364326091-0207-a_fast,101.798511369059,-61.8130550983517,3,59280.4027966088,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,363349454,,tess2021065132309-s0036-0000000363349454-0207-a_fast,163.916473114305,-29.3313003357474,3,59280.406904294,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,363260203,,tess2021065132309-s0036-0000000363260203-0207-a_fast,147.385360926242,-63.3065250008503,3,59280.4040967824,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,363075229,,tess2021065132309-s0036-0000000363075229-0207-a_fast,145.931727159998,-50.3803578055003,3,59280.4051460417,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,362931512,,tess2021065132309-s0036-0000000362931512-0207-a_fast,146.639906179702,-64.7591891646655,3,59280.4039565741,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,362253884,,tess2021065132309-s0036-0000000362253884-0207-a_fast,145.706663239356,-63.6321873864957,3,59280.4040412037,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,361352074,,tess2021065132309-s0036-0000000361352074-0207-a_fast,144.081483062805,-61.1326049554284,3,59280.4042276852,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,360286627,,tess2021065132309-s0036-0000000360286627-0207-a_fast,141.975318605386,-61.3300537669485,3,59280.4041686343,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,360199217,,tess2021065132309-s0036-0000000360199217-0207-a_fast,141.729767172962,-64.7667068589229,3,59280.4038723495,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,359569731,,tess2021065132309-s0036-0000000359569731-0207-a_fast,140.83059806802,-63.0563371905082,3,59280.4039999306,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,359559917,,tess2021065132309-s0036-0000000359559917-0207-a_fast,140.681164387023,-60.2734963965957,3,59280.4042283681,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,359445425,,tess2021065132309-s0036-0000000359445425-0207-a_fast,140.6444830952,-63.2948207371507,3,59280.4039760532,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,359271092,,tess2021065132309-s0036-0000000359271092-0207-a_fast,140.406672460513,-60.2819530013263,3,59280.4042213079,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,358379437,,tess2021065132309-s0036-0000000358379437-0207-a_fast,147.922195972889,-54.6596276573677,3,59280.4048456018,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,358286922,,tess2021065132309-s0036-0000000358286922-0207-a_fast,147.913337092551,-57.4440483651757,3,59280.4046126505,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,358176584,,tess2021065132309-s0036-0000000358176584-0207-a_fast,107.166052463043,-76.7065053181513,3,59280.4022868981,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,358165776,,tess2021065132309-s0036-0000000358165776-0207-a_fast,139.086287757682,-63.1881134535911,3,59280.4039520602,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,358107516,,tess2021065132309-s0036-0000000358107516-0207-a_fast,51.2285897666038,-73.9575737779209,3,59280.4009353356,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,357728580,,tess2021065132309-s0036-0000000357728580-0207-a_fast,138.005155055828,-65.9153917248501,3,59280.4037025231,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,356358845,,tess2021065132309-s0036-0000000356358845-0207-a_fast,134.034662019871,-62.2208898148222,3,59280.4039101505,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,356088697,,tess2021065132309-s0036-0000000356088697-0207-a_fast,133.284918731754,-62.4450371267369,3,59280.403873125,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,355940343,,tess2021065132309-s0036-0000000355940343-0207-a_fast,132.761206021272,-61.9215695594339,3,59280.4038997106,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,355853506,,tess2021065132309-s0036-0000000355853506-0207-a_fast,132.729388367078,-65.6188410133535,3,59280.4036105671,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,355850109,,tess2021065132309-s0036-0000000355850109-0207-a_fast,132.512846175823,-65.1043582579345,3,59280.4036458449,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,355408526,,tess2021065132309-s0036-0000000355408526-0207-a_fast,110.215211708998,-53.7700561209883,3,59280.4035495718,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,350716053,,tess2021065132309-s0036-0000000350716053-0207-a_fast,88.5070265337736,-56.5547538657198,3,59280.4023078588,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,350618622,,tess2021065132309-s0036-0000000350618622-0207-a_fast,87.4017245611905,-54.9107091060348,3,59280.4022795023,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,350583903,,tess2021065132309-s0036-0000000350583903-0207-a_fast,87.1888301604337,-58.2901003584842,3,59280.4022029745,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,350580827,,tess2021065132309-s0036-0000000350580827-0207-a_fast,86.8899638498292,-55.0365895297216,3,59280.4022480208,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,350444342,,tess2021065132309-s0036-0000000350444342-0207-a_fast,85.3594484792632,-59.7672192978706,3,59280.4020833681,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,350433903,,tess2021065132309-s0036-0000000350433903-0207-a_fast,85.049496200872,-56.5068617386527,3,59280.4021197801,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,350297825,,tess2021065132309-s0036-0000000350297825-0207-a_fast,83.7107769624864,-58.0279908948718,3,59280.402024838,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,350146296,,tess2021065132309-s0036-0000000350146296-0207-a_fast,115.739550057394,-63.7019937125077,3,59280.4032489352,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349972412,,tess2021065132309-s0036-0000000349972412-0207-a_fast,114.467386145088,-62.0782418306709,3,59280.4032979167,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349945078,,tess2021065132309-s0036-0000000349945078-0207-a_fast,109.176007198963,-53.4369759946796,3,59280.4035187731,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349902873,,tess2021065132309-s0036-0000000349902873-0207-a_fast,113.769877313588,-63.0396158610452,3,59280.4032169097,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349890276,,tess2021065132309-s0036-0000000349890276-0207-a_fast,108.944134630094,-53.6020627723166,3,59280.4034991088,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349829477,,tess2021065132309-s0036-0000000349829477-0207-a_fast,113.676482722839,-61.0828032210408,3,59280.4033241551,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349784936,,tess2021065132309-s0036-0000000349784936-0207-a_fast,113.179236815549,-63.324850597882,3,59280.4031790625,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349576261,,tess2021065132309-s0036-0000000349576261-0207-a_fast,112.010117047132,-63.5178237092047,3,59280.4031252894,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349574361,,tess2021065132309-s0036-0000000349574361-0207-a_fast,111.715684363864,-65.8852051880566,3,59280.4029843056,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349483265,,tess2021065132309-s0036-0000000349483265-0207-a_fast,111.020602226298,-61.4150411591797,3,59280.4032006134,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349411267,,tess2021065132309-s0036-0000000349411267-0207-a_fast,110.34413453562,-60.2531676331676,3,59280.4032337037,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349409806,,tess2021065132309-s0036-0000000349409806-0207-a_fast,110.371372023471,-61.9925729363465,3,59280.4031443171,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349374765,,tess2021065132309-s0036-0000000349374765-0207-a_fast,110.21681894071,-62.169886466039,3,59280.4031288426,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349273907,,tess2021065132309-s0036-0000000349273907-0207-a_fast,109.155012184351,-64.1255354933537,3,59280.4029870023,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349271114,,tess2021065132309-s0036-0000000349271114-0207-a_fast,109.204884189151,-60.3506506659896,3,59280.4031807523,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349192028,,tess2021065132309-s0036-0000000349192028-0207-a_fast,108.83691839904,-60.3777534441907,3,59280.403163831,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349156177,,tess2021065132309-s0036-0000000349156177-0207-a_fast,108.316103000608,-64.8734910018148,3,59280.4029178588,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349152140,,tess2021065132309-s0036-0000000349152140-0207-a_fast,108.018933298866,-61.1635369308441,3,59280.403090544,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,349125919,,tess2021065132309-s0036-0000000349125919-0207-a_fast,185.697257326914,-14.5992211492341,3,59280.4073019792,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,348999460,,tess2021065132309-s0036-0000000348999460-0207-a_fast,184.333479114705,-12.2753861551413,3,59280.4074146181,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,348998666,,tess2021065132309-s0036-0000000348998666-0207-a_fast,184.303091753253,-15.2359244187153,3,59280.4073208796,20,59327,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,348992108,,tess2021065132309-s0036-0000000348992108-0207-a_fast,106.91107841951,-62.378147256235,3,59280.4029860995,20,59327,
