ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
6176523,7.473,6599,10.032,34,333.407,127.695,297.661,121.693
6424046,8.386,5214,9.968,34,507.559,207.503,467.660,209.377
6609005,13.282,0,0.000,34,30628.182,18409.146,30641.880,18702.453
6610653,10.219,5856,2.063,34,1238.383,527.415,1173.239,524.209
6677245,5.384,5938,1.633,34,203.559,47.877,112.594,32.387
6778185,8.004,5309,2.791,34,414.029,93.023,365.712,86.949
6871644,8.002,10144,3.698,34,390.885,66.294,357.336,64.909
6992156,12.393,5868,0.819,34,4312.692,815.264,4381.830,906.787
7020254,12.746,5742,0.856,34,5720.718,1509.894,5720.591,1482.921
7032000,8.037,5731,12.541,34,461.773,209.445,403.959,205.612
7148510,8.033,4679,13.420,29,611.503,404.244,520.065,406.914
7151484,9.880,3403,0.439,29,11650.791,7423.169,11591.566,7169.330
7220927,8.020,4862,9.735,29,638.471,503.925,595.547,497.349
7222624,8.627,4712,10.858,30,686.932,463.461,657.952,469.680
7245573,8.032,4473,19.396,30,446.535,239.231,399.260,233.092
7317423,8.075,4931,6.451,30,450.201,182.237,397.419,177.674
7323195,8.000,6739,1.406,31,475.967,276.176,431.287,275.313
