ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
24706089,8.002,4797,10.555,29,517.839,326.315,469.040,321.761
24706112,16.336,0,0.000,29,109632.336,20408.280,108670.354,21361.344
24720349,9.973,0,0.000,32,4644.255,4233.103,4709.871,4271.727
24722822,8.069,7596,2.141,32,1045.103,225.524,1034.717,217.533
24773594,10.100,8181,1.551,32,1609.894,214.021,1590.196,214.767
24776909,9.908,8153,1.588,32,2009.173,345.106,1994.332,354.022
24909374,8.157,5163,6.892,30,487.792,170.118,415.669,154.332
24910593,8.191,4233,32.227,30,489.505,174.789,523.144,383.935
24921351,8.416,7102,1.627,30,1300.085,1322.865,1273.251,1307.630
24923308,11.269,3028,0.178,30,3359.181,2452.054,3359.464,2453.654
24978373,5.685,5303,2.010,30,173.776,55.085,139.822,49.669
24978613,8.866,6089,2.212,30,589.047,113.706,602.838,111.644
25051118,8.051,4049,64.591,33,534.599,341.748,425.003,210.972
25078597,11.750,4039,60.269,29,2543.008,695.543,2460.570,643.472
25078597,11.750,4039,60.269,30,2524.675,602.657,2433.069,532.142
25078597,11.750,4039,60.269,31,2440.297,463.736,2428.234,434.994
25078597,11.750,4039,60.269,32,2526.483,540.210,2602.199,768.214
25078597,11.750,4039,60.269,33,2624.844,755.158,2522.413,519.921
25078597,11.750,4039,60.269,34,2535.554,463.505,2514.330,475.680
25078597,11.750,4039,60.269,35,2688.795,538.318,2658.614,579.104
25078597,11.750,4039,60.269,36,2453.114,477.230,3888.762,673.915
